0.002,0.357983,-0.48733,0.0696513,0.291068,0.357983,-0.525029,0.0696513,0.291068,-9.70692e-19,-0.228329,-0.000224,0.0992024,0.00152309,0.189996,-0.00231221,0.267099,0.35646,-0.715025,0.0719635,0.023969,0.294439,0.423099,0.16413,-0.185431,0,0.037699,0,0
0.004,-0.00725116,-0.531082,-0.00560915,0.291069,-0.00725116,-0.60648,-0.00560915,0.291069,-9.70692e-19,-0.228329,-0.000224,0.0992024,0.00151887,0.241553,-0.00132092,0.266931,-0.00877003,-0.848033,-0.00428823,0.024138,0.320728,0.272126,0.0885479,-0.237415,0,0.0753975,0,0
0.006,-0.222739,-0.493386,-0.00560961,0.29107,-0.222739,-0.606481,-0.00560961,0.29107,-9.70692e-19,-0.228329,-0.000224,0.0992024,0.00442134,0.280936,-0.000390665,0.266957,-0.227161,-0.887417,-0.00521894,0.0241133,-0.189517,0.104029,-0.00511827,-0.204335,0,0.113095,0,0
0.008,-0.0401231,-0.455691,-0.00561006,0.291071,-0.0401231,-0.606482,-0.00561006,0.291071,-9.70692e-19,-0.228329,-0.000224,0.0992024,0.00422301,0.310608,0.000295731,0.267081,-0.0443461,-0.917089,-0.00590579,0.0239899,0.113134,0.188002,0.0700888,-0.205342,0,0.150791,0,0
0.01,-0.0401236,-0.526977,-0.0991135,0.291024,-0.0401236,-0.715461,-0.0991135,0.291024,-1.2651e-19,-0.228708,-0.000222174,0.099154,0.00424611,0.574913,0.00697598,0.267631,-0.0443698,-1.29037,-0.106089,0.0233926,0.101248,0.1702,0.0699798,-0.206122,0,0.188484,0,0
0.012,0.175364,-0.407989,-0.0238542,0.23974,0.175364,-0.634164,-0.0238542,0.23974,2.97858e-19,-0.22886,-0.000222173,0.0990019,0.00424322,0.530729,0.00592374,0.269271,0.17112,-1.16489,-0.029778,-0.0295308,0.103611,0.156406,0.069966,-0.206918,0,0.226175,0,0
0.014,-0.222741,-0.479287,0.0696519,0.273781,-0.222741,-0.74315,0.0696519,0.273781,-1.02676e-18,-0.229245,-0.000220171,0.0989534,0.00688273,0.724175,-0.00109549,0.270153,-0.229624,-1.46733,0.0707474,0.00362813,0.103611,0.156406,0.069966,-0.206918,0,0.263863,0,0
0.016,0.175363,-0.360154,-0.00560851,0.273782,0.175363,-0.661701,-0.00560851,0.273782,-1.02676e-18,-0.229245,-0.000220171,0.0989534,0.00347823,0.6485,-0.000294347,0.270687,0.171884,-1.3102,-0.00531417,0.00309537,0.106899,0.164295,0.0883422,-0.157417,0,0.301547,0,0
0.018,0.208233,-0.431454,-0.099112,0.273735,0.208233,-0.770681,-0.099112,0.273735,2.51104e-19,-0.229623,-0.000218342,0.098905,0.000637285,0.787788,0.00625,0.271308,0.207596,-1.55847,-0.105362,0.00242664,0.106899,0.164295,0.0883422,-0.157417,0,0.339227,0,0
0.02,-0.189871,-0.0943721,0.163153,0.273833,-0.189871,-0.471274,0.163153,0.273833,-1.36217e-19,-0.228866,-0.000221997,0.0990019,0.00332868,0.23067,-0.00711144,0.27091,-0.1932,-0.701944,0.170265,0.00292282,0.146869,0.452801,0.0441214,-0.190119,0,0.376902,0,0
