0.002,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00086,0.0162379,2.07326
0.004,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.006,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.008,-0.00186269,0.997658,0.0157818,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.01,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.012,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.014,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.016,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0161923,2.07335
0.018,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.02,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00086,0.0162379,2.07326
0.022,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.024,-0.00186269,0.997658,0.0157818,2.07036,-0.0015705,1.00092,0.0162379,2.07326
0.026,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.028,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.03,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.032,-0.00186269,0.997603,0.0157818,2.07028,-0.0015705,1.00092,0.0162379,2.07326
0.034,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07318
0.036,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.038,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.04,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.042,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.044,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.046,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.048,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.05,-0.00189921,0.997658,0.0157818,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.052,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.054,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.056,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.058,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0162835,2.07326
0.06,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.062,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.064,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.066,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.068,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0162835,2.07326
0.07,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.072,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.074,-0.00186269,0.997658,0.0157818,2.07028,-0.0015705,1.00092,0.0162379,2.07326
0.076,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.078,-0.00186269,0.997603,0.0157818,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.08,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00094,0.0162835,2.07326
0.082,-0.00186269,0.997603,0.0157818,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.084,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.086,-0.00186269,0.997658,0.0157818,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.088,-0.00186269,0.997631,0.0158274,2.07019,-0.0015705,1.00089,0.0161923,2.07326
0.09,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.092,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.094,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.096,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.098,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.1,-0.00186269,0.997603,0.0157818,2.07019,-0.0015705,1.00089,0.0161923,2.07326
0.102,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.104,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0162835,2.07326
0.106,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.108,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07318
0.11,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00089,0.0161923,2.07326
0.112,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07318
0.114,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.116,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0163291,2.07326
0.118,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.12,-0.00186269,0.997631,0.0158274,2.07019,-0.00160703,1.00092,0.0162379,2.07326
0.122,-0.00186269,0.997631,0.0158274,2.07019,-0.00168007,1.00092,0.0162379,2.07326
0.124,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.126,-0.00186269,0.997603,0.0157818,2.07028,-0.00160703,1.00089,0.0162835,2.07326
0.128,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.13,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.132,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.134,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00092,0.0162379,2.07326
0.136,-0.00186269,0.997631,0.0158274,2.07019,-0.00160703,1.00092,0.0162379,2.07326
0.138,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0162835,2.07326
0.14,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.142,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00086,0.0162379,2.07326
0.144,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.146,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.148,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.15,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.152,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.154,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.156,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00092,0.0162379,2.07326
0.158,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.16,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.162,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.164,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.166,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.168,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00089,0.0161923,2.07326
0.17,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.172,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.174,-0.00186269,0.997658,0.0157818,2.07019,-0.0015705,1.00092,0.0162379,2.07326
0.176,-0.00186269,0.997603,0.0157818,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.178,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00092,0.0162379,2.07326
0.18,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0162835,2.07326
0.182,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00086,0.0162379,2.07326
0.184,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00092,0.0162379,2.07326
0.186,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.188,-0.00186269,0.997603,0.0157818,2.07028,-0.00168007,1.00089,0.0161923,2.07326
0.19,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.192,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.194,-0.00182617,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0162835,2.07326
0.196,-0.00186269,0.997603,0.0157818,2.07028,-0.0015705,1.00089,0.0162835,2.07326
0.198,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.2,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00089,0.0161923,2.07326
0.202,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.204,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.206,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0162835,2.07326
0.208,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0162835,2.07326
0.21,-0.00186269,0.997658,0.0157818,2.07028,-0.00160703,1.00089,0.0162835,2.07318
0.212,-0.00186269,0.997603,0.0157818,2.07036,-0.00164355,1.00089,0.0161923,2.07326
0.214,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.216,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.218,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.22,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.222,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0162835,2.07326
0.224,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00089,0.0162835,2.07326
0.226,-0.00186269,0.997658,0.0157818,2.07036,-0.0015705,1.00089,0.0161923,2.07318
0.228,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.23,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.232,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.234,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0162835,2.07326
0.236,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00086,0.0162379,2.07326
0.238,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.24,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0162835,2.07326
0.242,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.244,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.246,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.248,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.25,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.252,-0.00182617,0.997603,0.0157818,2.07036,-0.0015705,1.00092,0.0162379,2.07326
0.254,-0.00186269,0.997603,0.0157818,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.256,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.258,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0162835,2.07326
0.26,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.262,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00089,0.0161923,2.07326
0.264,-0.00182617,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.266,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0162835,2.07326
0.268,-0.00186269,0.997658,0.0157818,2.07036,-0.00160703,1.00086,0.0162379,2.07326
0.27,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00089,0.0161923,2.07326
0.272,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0162835,2.07326
0.274,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.276,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.278,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00092,0.0162379,2.07318
0.28,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00086,0.0162379,2.07326
0.282,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07318
0.284,-0.00186269,0.997631,0.0157362,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.286,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.288,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.29,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00089,0.0162835,2.07326
0.292,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00089,0.0161923,2.07326
0.294,-0.00186269,0.997658,0.0157818,2.07036,-0.0015705,1.00089,0.0161923,2.07326
0.296,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.298,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.3,-0.00186269,0.997631,0.0158274,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.302,-0.00186269,0.997603,0.0157818,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.304,-0.00182617,0.997631,0.0158274,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.306,-0.00186269,0.997631,0.0158274,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.308,-0.00186269,0.997631,0.0157362,2.07028,-0.00160703,1.00089,0.0161923,2.07326
0.31,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.312,-0.00186269,0.997603,0.0157818,2.07028,-0.00164355,1.00092,0.0162379,2.07326
0.314,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.316,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.318,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.32,-0.00186269,0.997603,0.0157818,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.322,-0.00182617,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.324,-0.00186269,0.997631,0.0157362,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.326,-0.00186269,0.997603,0.0157818,2.07028,-0.00160703,1.00086,0.0162379,2.07326
0.328,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00092,0.0162379,2.07326
0.33,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.332,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00089,0.0161923,2.07326
0.334,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.336,-0.00186269,0.997631,0.0157362,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.338,-0.00186269,0.997631,0.0158274,2.07036,-0.00164355,1.00092,0.0162379,2.07326
0.34,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00094,0.0162835,2.07326
0.342,-0.00186269,0.997631,0.0158274,2.07036,-0.0015705,1.00092,0.0162379,2.07326
0.344,-0.00186269,0.997603,0.0157818,2.07028,-0.00164355,1.00089,0.0161923,2.07326
0.346,-0.00186269,0.997603,0.0157818,2.07028,-0.0015705,1.00089,0.0161923,2.07326
0.348,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.35,-0.00186269,0.997631,0.0158274,2.07036,-0.00160703,1.00086,0.0162379,2.07326
0.352,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.354,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0161923,2.07326
0.356,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0161923,2.07335
0.358,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00089,0.0162835,2.07326
0.36,-0.00186269,0.997603,0.0157818,2.07036,-0.00160703,1.00092,0.0162379,2.07326
0.362,-0.00186269,0.997631,0.0158274,2.07028,-0.00160703,1.00089,0.0161923,2.07318
0.364,-0.00186269,0.997631,0.0158274,2.07036,-0.00168007,1.00092,0.0162379,2.07326
0.366,-0.00186269,0.997631,0.0158274,2.07036,-0.00168007,1.00092,0.0162379,2.07326
0.368,-0.00186269,0.997603,0.0157818,2.07036,-0.00164355,1.00089,0.0161923,2.07326
0.37,-0.00186269,0.997603,0.0157818,2.07036,-0.00164355,1.00092,0.0162379,2.07318
