0.002,-0.379281,11.46,0.0774381,-1.49316,-0.0684182,11.2755,0.342926,-1.44169,-4.97462e-17,10.0664,-0.0746695,-1.48059,-0.00031913,10.5804,0.203522,-1.28777,-0.068099,0.695129,0.139403,-0.153924,0.121087,-1.11557,0.303988,0.240519
0.004,-0.427913,10.7643,0.0251436,-1.48534,-0.196665,11.4873,-0.0913283,-1.47603,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.00032275,10.6244,0.202936,-1.28905,-0.196988,0.862841,-0.294264,-0.186986,0.584867,0.418316,0.0698736,0.256409
0.006,-0.41624,11.3574,0.336367,-1.53023,-0.643402,10.4656,0.287459,-1.57068,5.77037e-18,10.0665,-0.0746241,-1.48061,0.000645201,10.891,0.196428,-1.288,-0.644047,-0.425357,0.0910309,-0.28268,0.131187,-0.832044,-0.04105,0.177847
0.008,0.154185,11.4132,0.0786079,-1.45744,0.197352,11.5204,0.185845,-1.44493,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00315917,10.8553,0.197635,-1.28912,0.200511,0.665058,-0.0117897,-0.155807,0.209913,-0.689201,0.175841,0.200454
0.01,-0.322316,11.0893,0.257988,-1.58955,-0.211049,11.5217,0.17216,-1.54263,-4.97408e-17,10.0665,-0.0745782,-1.4805,-0.00316895,10.5821,0.192291,-1.2892,-0.20788,0.939574,-0.0201318,-0.25343,0.432426,-0.37068,-0.0065972,0.294065
0.012,-0.022764,10.8761,0.0367678,-1.53058,-0.322317,11.2249,-0.00432595,-1.60665,-4.97514e-17,10.0663,-0.0746225,-1.48056,-0.00348463,10.4098,0.200586,-1.28802,-0.318832,0.815123,-0.204912,-0.318626,-0.16731,-0.0173537,-0.0721076,0.144401
0.014,-0.411593,11.6702,0.141913,-1.48833,-0.238252,10.2791,0.187238,-1.44536,5.7808e-18,10.0666,-0.0746723,-1.48056,0.000465248,11.1539,0.206613,-1.28931,-0.238718,-0.874794,-0.0193752,-0.156044,0.187271,-1.31187,0.0306954,0.227763
0.016,-0.255892,11.4771,0.135079,-1.56429,-0.228977,12.3216,0.235511,-1.52236,-4.97408e-17,10.0665,-0.0745782,-1.4805,0.00145831,10.5973,0.192811,-1.28941,-0.230435,1.72433,0.0427004,-0.232956,0.243087,-0.735848,0.203768,0.311313
0.018,-0.325852,10.4976,0.0635868,-1.45221,-0.255893,11.1243,-0.0337332,-1.56432,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00179837,10.8809,0.20079,-1.28954,-0.257691,0.243329,-0.234523,-0.274782,0.383686,1.08453,0.0251802,0.086889
0.02,-0.247631,11.6578,0.334799,-1.4575,-0.325853,10.4705,0.232351,-1.40107,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00194664,10.8476,0.20072,-1.28958,-0.3278,-0.377156,0.0316315,-0.111499,0.227538,-1.35662,-0.179856,0.199663
0.022,-0.0423797,11.3975,0.0164618,-1.50245,-0.0321435,11.7392,0.259539,-1.49159,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00214824,10.8229,0.200845,-1.28947,-0.0299952,0.916339,0.0586938,-0.202117,0.239821,-0.722682,0.30655,0.221583
0.024,-0.244282,10.8788,-0.0515254,-1.5111,-0.224997,11.506,-0.264144,-1.55366,-4.9741e-17,10.0665,-0.0747165,-1.48061,-0.0033233,10.8044,0.213183,-1.2882,-0.221674,0.701644,-0.477327,-0.265468,0.276041,0.494913,-0.0938306,0.139182
0.026,-0.291779,11.1416,0.314832,-1.44983,-0.459771,10.7973,0.361309,-1.42577,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.000597193,10.551,0.204116,-1.28934,-0.460368,0.24636,0.157193,-0.136433,-0.052101,-0.70038,-0.0191016,0.1848
0.028,0.190661,11.2691,0.023411,-1.60374,0.321813,11.033,0.257863,-1.53517,5.77037e-18,10.0665,-0.0746241,-1.48061,-0.00718457,10.8458,0.19735,-1.28793,0.328997,0.187161,0.0605124,-0.247232,0.194638,-0.58294,0.436178,0.324977
0.03,-0.959054,11.1518,0.14204,-1.47599,-0.821036,11.4592,-0.145401,-1.56954,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.00396762,10.5888,0.203912,-1.28922,-0.825004,0.870339,-0.349312,-0.280321,0.492978,-0.482255,-0.125488,0.135092
0.032,0.368919,10.9719,0.376382,-1.54612,0.0197713,11.0704,0.404402,-1.47599,-4.97408e-17,10.0665,-0.0745782,-1.4805,-0.00281108,10.631,0.190648,-1.28919,0.0225824,0.439402,0.213754,-0.186805,-0.218875,-0.201003,-0.09616,0.275414
0.034,-0.952898,11.4328,-0.0460084,-1.48345,-0.42729,10.8634,0.13231,-1.54615,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00101001,10.9102,0.199253,-1.2893,-0.4283,-0.0468549,-0.0669436,-0.256856,0.839982,-0.781435,0.277782,0.149857
0.036,0.374894,11.175,0.389033,-1.44584,-0.15669,11.6227,0.122803,-1.4323,-4.97408e-17,10.0665,-0.0745782,-1.4805,-0.00247562,10.626,0.193582,-1.2892,-0.154214,0.996692,-0.0707785,-0.1431,-0.230158,-0.454239,-0.266115,0.177094
0.038,-0.556053,11.0709,0.0357629,-1.54749,-0.205827,10.985,0.220222,-1.53117,5.77037e-18,10.0665,-0.0746241,-1.48061,0.00101159,10.9026,0.20126,-1.28799,-0.206839,0.0823543,0.0189618,-0.243189,0.477268,-0.0728892,0.118252,0.212372
0.04,-0.139162,11.3614,0.281563,-1.48476,-0.373437,11.2609,0.204575,-1.51338,-1.05257e-16,10.0664,-0.0745771,-1.48059,0.00145297,10.6209,0.19485,-1.28776,-0.37489,0.639992,0.00972413,-0.225612,0.00960058,-0.837319,-0.0486391,0.155529
0.042,-0.106109,10.9626,-0.0287564,-1.48538,0.0763251,11.28,0.0192001,-1.43354,-4.97409e-17,10.0665,-0.0746706,-1.4805,-0.00258772,10.6549,0.208738,-1.28897,0.0789128,0.625154,-0.189538,-0.144568,0.366386,-0.134642,0.0752362,0.256619
0.044,-0.351381,11.3834,0.28936,-1.57664,-0.288726,10.854,0.215315,-1.57072,5.77037e-18,10.0665,-0.0746241,-1.48061,-0.00313485,10.923,0.200667,-1.28783,-0.285591,-0.0689116,0.0146473,-0.282885,0.490602,-0.657268,-0.0890888,0.270972
0.046,-0.492398,11.3621,0.0332581,-1.44941,-0.782357,11.4649,0.214098,-1.54246,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.000989338,10.8793,0.200617,-1.28909,-0.783346,0.585644,0.0134813,-0.253374,-0.0810673,-0.539052,0.272494,0.0821662
0.048,-0.197377,11.088,0.205955,-1.49572,-0.127165,11.3621,0.0332578,-1.39827,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00159455,10.8464,0.200597,-1.28932,-0.12876,0.515698,-0.167339,-0.108952,0.0605668,-0.0566289,-0.0729421,0.276596
0.05,-0.2787,11.2812,0.16807,-1.47998,0.0181096,11.088,0.205955,-1.52981,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00192937,10.8219,0.200593,-1.28946,0.0161802,0.266091,0.00536239,-0.240352,0.654856,-0.492095,0.00282075,0.176658
0.052,-0.106453,11.1123,0.210563,-1.51055,-0.24583,11.3897,0.261623,-1.53117,-1.05257e-16,10.0664,-0.0745771,-1.48059,-0.00203206,10.5622,0.194533,-1.28809,-0.243798,0.827432,0.0670894,-0.243076,0.36818,-0.456363,0.0927237,0.138271
0.054,-0.2892,11.0172,0.179842,-1.45937,-0.504558,11.0309,0.135302,-1.42524,-4.97408e-17,10.0665,-0.0745782,-1.4805,-0.00224469,10.6108,0.196166,-1.28913,-0.502314,0.420159,-0.060864,-0.13611,-0.0629623,-0.33207,0.00691198,0.204266
0.056,-0.256902,11.4936,0.191325,-1.52015,-0.106584,11.0172,0.179842,-1.49346,-4.97408e-17,10.0665,-0.0745782,-1.4805,0.00181265,10.6474,0.197205,-1.28932,-0.108397,0.36987,-0.0173624,-0.204133,0.245788,-1.21157,-0.0139762,0.257272
0.058,-0.222007,11.3488,-0.0145413,-1.45082,-0.256902,11.4937,0.00426813,-1.52018,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00199633,10.9174,0.204288,-1.28937,-0.254906,0.576238,-0.20002,-0.230805,0.16838,-0.3819,0.0379036,0.118512
0.06,-0.0817162,10.9193,0.110755,-1.51312,-0.00652037,11.4573,0.0424279,-1.45079,-4.97409e-17,10.0665,-0.0746706,-1.4805,-0.00252827,10.6197,0.210062,-1.28943,-0.0039921,0.837584,-0.167634,-0.161359,0.317708,0.0988367,-0.0871121,0.242982
0.062,-0.135965,11.1476,0.228404,-1.60082,-0.264334,10.6207,0.37307,-1.6155,5.77037e-18,10.0665,-0.0746241,-1.48061,-0.00282902,10.8878,0.201944,-1.28819,-0.261505,-0.26712,0.171127,-0.327307,0.0603699,-0.41877,0.185892,0.21635
0.064,-0.14906,11.4571,0.0770602,-1.43645,-0.135966,11.3106,0.0778824,-1.48143,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00265872,10.8528,0.201763,-1.28924,-0.133307,0.457727,-0.123881,-0.192189,0.0868988,-0.781955,0.187177,0.124131
0.066,-0.2131,11.0288,0.246072,-1.50655,-0.149061,11.4571,0.07706,-1.41941,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00243445,10.8267,0.201617,-1.28933,-0.146626,0.630422,-0.124557,-0.130079,0.215426,0.0223444,-0.15114,0.298233
0.068,-0.392279,11.1094,0.0471569,-1.46458,-0.428588,11.1373,0.152522,-1.54061,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.00173648,10.5661,0.207552,-1.28954,-0.430325,0.571196,-0.0550302,-0.251073,0.15115,-0.44294,0.0715517,0.1457
0.07,-0.000750287,11.2524,0.208072,-1.46612,0.00582479,10.9195,0.215967,-1.46461,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00157538,10.858,0.199859,-1.2895,0.00740017,0.0614566,0.0161078,-0.175108,0.157676,-0.525091,0.071863,0.148847
0.072,-0.555395,11.3579,0.10357,-1.54625,-0.398855,11.3338,0.132813,-1.51734,5.77037e-18,10.0665,-0.0746241,-1.48061,0.00224177,10.8305,0.19991,-1.28825,-0.401097,0.50323,-0.0670964,-0.229087,0.47839,-0.628201,0.130449,0.209344
0.074,-0.19326,10.8602,0.206036,-1.47169,-0.372779,11.575,0.10357,-1.46089,-4.97461e-17,10.0664,-0.0746236,-1.48048,0.0029314,10.3661,0.20017,-1.28937,-0.37571,1.20898,-0.0965995,-0.171525,0.12073,-0.12728,-0.0739648,0.228441
0.076,-0.496805,11.2959,0.060054,-1.57631,-0.408748,10.3717,0.112483,-1.557,5.7808e-18,10.0666,-0.0746723,-1.48056,0.00298375,11.1265,0.206373,-1.28955,-0.411732,-0.754769,-0.0938898,-0.267445,0.296948,-0.455274,0.043396,0.266856
0.078,0.323058,11.6484,0.214355,-1.48492,0.332275,11.6488,0.228865,-1.54219,-4.97356e-17,10.0665,-0.0746252,-1.48053,-0.00505317,10.8147,0.19919,-1.28934,0.337328,0.834083,0.0296754,-0.252856,0.299307,-1.07791,0.0579577,0.152687
0.08,-0.6577,10.6144,0.00611514,-1.52593,-0.655768,11.6755,0.0455444,-1.48489,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.0020482,10.5572,0.205722,-1.28948,-0.657816,1.11822,-0.160177,-0.195417,0.317373,0.529467,0.149971,0.23442
0.082,0.285059,11.4579,0.195681,-1.54344,-0.0769792,10.3158,0.0813742,-1.5772,6.12867e-17,10.0665,-0.0746711,-1.48064,-0.0018933,11.0725,0.20451,-1.28814,-0.0750859,-0.756653,-0.123136,-0.289057,-0.414586,-0.724395,-0.0810653,0.169853
0.084,-0.687631,11.7352,0.0982231,-1.41404,-0.113046,11.7294,0.289231,-1.40698,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00225549,10.7617,0.19741,-1.28921,-0.115302,0.967673,0.0918212,-0.117771,0.74288,-1.3575,0.286659,0.181625
0.086,-0.00311403,10.6063,0.0731219,-1.6093,-0.289527,11.7623,-0.0705408,-1.53343,5.77037e-18,10.0665,-0.0746241,-1.48061,-0.00152341,10.7594,0.198227,-1.28793,-0.288003,1.00284,-0.268768,-0.245505,0.162497,0.950085,0.000965592,0.336083
0.088,-0.916199,11.2968,0.2985,-1.4712,-0.832195,10.4163,0.241885,-1.57513,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00657234,10.7577,0.198598,-1.28921,-0.838767,-0.341347,0.0432875,-0.285915,0.346697,-0.814707,-0.111521,0.125484
0.09,-0.0342235,11.3283,0.0958775,-1.59567,-0.152862,11.3782,0.223241,-1.52242,5.77037e-18,10.0665,-0.0746241,-1.48061,0.00316327,10.7564,0.198991,-1.28807,-0.156025,0.621839,0.0242499,-0.234349,0.102602,-0.717358,0.143991,0.27446
0.092,-0.512909,11.0943,0.0348179,-1.47952,-0.216841,11.4369,0.00232591,-1.51034,-4.97409e-17,10.0665,-0.0746706,-1.4805,0.00294269,10.5181,0.205645,-1.28929,-0.219784,0.918839,-0.20332,-0.221046,0.694296,-0.508702,0.0924084,0.210135
0.094,0.241266,10.9196,0.107151,-1.51453,-0.0819343,11.1215,0.0165726,-1.5136,-4.97409e-17,10.0665,-0.0746706,-1.4805,-0.00140058,10.5765,0.204714,-1.28941,-0.0805337,0.54497,-0.188142,-0.224198,0.0392084,0.0119363,-0.090611,0.211763
0.096,-0.426942,11.5632,0.162461,-1.4378,-0.339456,10.621,0.369466,-1.46343,-4.97356e-17,10.0665,-0.0746252,-1.48053,0.00216187,10.8656,0.197562,-1.28951,-0.341617,-0.244625,0.171904,-0.173923,0.221307,-1.29425,0.309003,0.160364
0.098,0.0907326,11.1517,0.0566228,-1.5392,-0.0288385,11.8346,-0.0815632,-1.52311,5.77037e-18,10.0665,-0.0746241,-1.48061,-0.00199494,10.8363,0.198356,-1.28813,-0.0268435,0.998312,-0.279919,-0.234973,-0.026149,0.0128906,0.0342173,0.195467
