0.002,0.0460199,10.7194,0.0180483,-1.47207,0.0460199,10.7194,0.0180483,-1.47207,1.15792e-16,10.0501,-0.0685989,-1.47141,-0.00416732,10.5463,0.207962,-1.27865,0.0501872,0.17312,-0.189914,-0.193422,-0.0724663,-0.996059,-0.50686,0.210677
0.004,-0.352085,10.5295,-0.000241307,-1.4721,-0.352085,10.5295,-0.000241307,-1.4721,4.77502e-18,10.0502,-0.068646,-1.47144,-0.000574846,10.8373,0.213463,-1.27869,-0.35151,-0.307803,-0.213704,-0.19341,0.25807,-0.765683,-0.67604,0.261609
0.006,-0.384957,10.7194,0.168573,-1.47207,-0.384957,10.7194,0.168573,-1.47207,1.15792e-16,10.0501,-0.0685989,-1.47141,0.00408467,10.567,0.205232,-1.27876,-0.389042,0.15248,-0.0366591,-0.19331,-0.0722106,-1.48615,-0.611013,0.227504
0.008,0.228634,10.6381,0.28037,-1.4721,0.228634,10.6381,0.28037,-1.4721,-5.0736e-17,10.0502,-0.0685533,-1.47144,-0.00310279,10.8533,0.19925,-1.27858,0.231737,-0.215267,0.0811204,-0.193522,0.25778,-0.593132,-0.411674,0.284136
0.01,-0.1366,10.638,-0.0572023,-1.5232,-0.1366,10.638,-0.0572023,-1.5232,1.15792e-16,10.0501,-0.0685989,-1.47141,-0.00375169,10.5786,0.207055,-1.27852,-0.132848,0.0594232,-0.264258,-0.244684,0.285598,-1.44806,-0.760181,0.192846
0.012,-0.352088,10.5296,0.186823,-1.43804,-0.352088,10.5296,0.186823,-1.43804,4.78048e-18,10.0503,-0.0686004,-1.47147,1.3912e-05,11.0767,0.206539,-1.27861,-0.352102,-0.547125,-0.019716,-0.159431,-0.223849,-0.553242,-0.597913,0.226529
0.014,-0.169472,10.6109,0.111613,-1.4721,-0.169472,10.6109,0.111613,-1.4721,-5.0736e-17,10.0502,-0.0685533,-1.47144,0.000670725,10.7642,0.200044,-1.2786,-0.170143,-0.153273,-0.0884316,-0.193496,0.0793294,-0.943267,-0.505524,0.22618
0.016,-0.38496,10.5024,0.0180635,-1.47213,-0.38496,10.5024,0.0180635,-1.47213,4.78048e-18,10.0503,-0.0686004,-1.47147,0.00494172,10.9895,0.207219,-1.27878,-0.389902,-0.487084,-0.189156,-0.19334,0.258804,-0.589422,-0.582072,0.168811
0.018,0.0131432,10.6924,0.186878,-1.42096,0.0131432,10.6924,0.186878,-1.42096,-5.0736e-17,10.0502,-0.0685533,-1.47144,0.00162325,10.685,0.200615,-1.27875,0.01152,0.00735082,-0.0137377,-0.142211,0.107543,-0.961997,-0.67643,0.202721
0.02,0.0460135,10.6109,0.11162,-1.45505,0.0460135,10.6109,0.11162,-1.45505,-5.0736e-17,10.0502,-0.0685533,-1.47144,-0.00265571,10.6976,0.201911,-1.27867,0.0486692,-0.0866901,-0.0902908,-0.176385,0.286895,-1.19905,-0.611649,0.203006
0.022,-0.352092,10.7195,0.205128,-1.45505,-0.352092,10.7195,0.205128,-1.45505,-5.0736e-17,10.0502,-0.0685533,-1.47144,0.000808323,10.7068,0.202701,-1.27873,-0.3529,0.0126983,0.00242606,-0.176319,-0.0438487,-1.26285,-0.702631,0.260567
0.024,-0.169476,10.6381,0.12987,-1.50619,-0.169476,10.6381,0.12987,-1.50619,-5.0736e-17,10.0502,-0.0685533,-1.47144,0.000998354,10.7136,0.203309,-1.27879,-0.170474,-0.0755152,-0.0734392,-0.227391,-0.0709807,-1.09819,-0.625914,0.169793
0.026,0.0460115,10.7466,0.0363226,-1.42094,0.0460115,10.7466,0.0363226,-1.42094,1.15792e-16,10.0501,-0.0685989,-1.47141,-0.00319203,10.4835,0.210188,-1.2788,0.0492035,0.263105,-0.173865,-0.142131,0.259468,-0.573176,-0.521001,0.203951
0.028,-0.567581,10.5565,0.0180803,-1.45502,-0.567581,10.5565,0.0180803,-1.45502,1.15792e-16,10.0501,-0.0685989,-1.47141,0.00444675,10.545,0.208916,-1.27906,-0.572028,0.011569,-0.190836,-0.175967,0.107297,-0.741696,-0.597607,0.261178
0.03,0.013139,10.638,0.0933425,-1.50616,0.013139,10.638,0.0933425,-1.50616,1.15792e-16,10.0501,-0.0685989,-1.47141,0.00107962,10.5925,0.208154,-1.27912,0.0120594,0.0454688,-0.114812,-0.227038,-0.0715515,-0.921172,-0.505555,0.170297
0.032,-0.384966,10.638,0.0933448,-1.42094,-0.384966,10.638,0.0933448,-1.42094,1.15792e-16,10.0501,-0.0685989,-1.47141,0.00498192,10.6284,0.207411,-1.27926,-0.389948,0.00957125,-0.114067,-0.141673,0.437982,-0.845306,-0.581797,0.20448
0.034,0.0131374,10.6381,0.0933468,-1.4038,0.0131374,10.6381,0.0933468,-1.4038,6.02862e-17,10.0502,-0.0685992,-1.47133,0.00141964,10.6553,0.207148,-1.28054,0.0117178,-0.0171848,-0.113801,-0.123265,-0.0438972,-1.34712,-0.686186,0.204954
0.036,0.0460077,10.7466,0.186854,-1.48911,0.0460077,10.7466,0.186854,-1.48911,1.15792e-16,10.0501,-0.0685989,-1.47141,-0.00324348,10.6752,0.206975,-1.27934,0.0492512,0.0713623,-0.0201211,-0.209777,0.286769,-1.16925,-0.608917,0.205348
0.038,-0.352097,10.4481,0.111595,-1.45508,-0.352097,10.4481,0.111595,-1.45508,4.78048e-18,10.0503,-0.0686004,-1.47147,-8.37559e-05,11.1287,0.206545,-1.27921,-0.352014,-0.68059,-0.0949501,-0.175866,-0.0439647,-0.641701,-0.503895,0.154565
0.04,-0.169481,10.7195,0.0180944,-1.45502,-0.169481,10.7195,0.0180944,-1.45502,1.15792e-16,10.0501,-0.0685989,-1.47141,7.68662e-06,10.5742,0.206341,-1.27912,-0.169489,0.145227,-0.188246,-0.175906,-0.0715228,-0.799179,-0.5805,0.240106
0.042,-0.169482,10.638,0.0933567,-1.45502,-0.169482,10.638,0.0933567,-1.45502,1.15792e-16,10.0501,-0.0685989,-1.47141,6.31733e-05,10.6148,0.206185,-1.27909,-0.169545,0.0231904,-0.112829,-0.175929,0.25888,-0.564125,-0.581415,0.206436
0.044,-0.169483,10.638,0.093359,-1.45502,-0.169483,10.638,0.093359,-1.45502,1.15792e-16,10.0501,-0.0685989,-1.47141,9.37661e-05,10.6453,0.206063,-1.27908,-0.169577,-0.00725088,-0.112704,-0.175941,0.106991,-1.55014,-0.685132,0.264173
0.046,-0.169484,10.6381,0.0933141,-1.50618,-0.169484,10.6381,0.0933141,-1.50618,4.77502e-18,10.0502,-0.068646,-1.47144,-0.000131185,10.91,0.21209,-1.27912,-0.169352,-0.27189,-0.118776,-0.227064,0.106754,-1.15969,-0.607665,0.230459
0.048,0.0460035,10.6381,0.280419,-1.47209,0.0460035,10.6381,0.280419,-1.47209,-5.0736e-17,10.0502,-0.0685533,-1.47144,-0.00396426,10.8647,0.19834,-1.27892,0.0499677,-0.226608,0.0820784,-0.193177,0.10684,-0.635116,-0.502967,0.17325
0.05,-0.567589,10.638,-0.0571537,-1.42093,-0.567589,10.638,-0.0571537,-1.42093,1.15792e-16,10.0501,-0.0685989,-1.47141,0.00376279,10.5868,0.206053,-1.27906,-0.571352,0.0512288,-0.263207,-0.141871,0.106888,-0.658553,-0.486307,0.207018
0.052,0.013131,10.5295,-0.00018338,-1.45505,0.013131,10.5295,-0.00018338,-1.45505,4.77502e-18,10.0502,-0.068646,-1.47144,0.000226551,10.868,0.212084,-1.27912,0.0129044,-0.338491,-0.212267,-0.175927,-0.0718237,-1.2768,-0.853158,0.20719
0.054,-0.169486,10.7195,0.355686,-1.45505,-0.169486,10.7195,0.355686,-1.45505,-5.0736e-17,10.0502,-0.0685533,-1.47144,0.000365485,10.833,0.19817,-1.27903,-0.169852,-0.113442,0.157516,-0.176014,0.437608,-0.778514,-0.428971,0.207213
0.056,0.0460006,10.5295,0.0364038,-1.45505,0.0460006,10.5295,0.0364038,-1.45505,-5.0736e-17,10.0502,-0.0685533,-1.47144,-0.00366443,10.8069,0.200048,-1.27889,0.049665,-0.277408,-0.163644,-0.176163,-0.23686,-1.16401,-0.590342,0.207873
