0.002,-0.025548,11.0577,-0.498426,-1.40793,-0.025548,11.0577,-0.498426,-1.40793,-5.06649e-17,10.0514,-0.0650008,-1.4728,0.000768922,10.4039,0.217081,-1.28083,-0.0263169,0.653737,-0.715507,-0.127105
0.004,-0.208166,10.7864,-0.254359,-1.35674,-0.208166,10.7864,-0.254359,-1.35674,-5.06542e-17,10.0515,-0.0649551,-1.47274,0.00037562,10.7076,0.209331,-1.28197,-0.208541,0.0787409,-0.46369,-0.0747702
0.006,-0.423655,10.9763,-0.236118,-1.44205,-0.423655,10.9763,-0.236118,-1.44205,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00398777,10.7142,0.209079,-1.28088,-0.427642,0.262074,-0.445197,-0.161163
0.008,-0.0255514,10.7863,-0.404886,-1.40796,-0.0255514,10.7863,-0.404886,-1.40796,4.8517e-18,10.0515,-0.0649553,-1.47283,5.13328e-05,10.7193,0.209074,-1.28065,-0.0256028,0.067013,-0.61396,-0.127309
0.01,-0.208169,10.8677,-0.329629,-1.40796,-0.208169,10.8677,-0.329629,-1.40796,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00363876,10.7229,0.208896,-1.2806,-0.211808,0.144815,-0.538525,-0.127359
0.012,-0.20817,10.6506,-0.142578,-1.40798,-0.20817,10.6506,-0.142578,-1.40798,4.85715e-18,10.0515,-0.0649097,-1.47286,-0.000127911,10.9629,0.202716,-1.2804,-0.208042,-0.312255,-0.345293,-0.127585
0.014,-0.208171,10.9221,-0.386651,-1.35674,-0.208171,10.9221,-0.386651,-1.35674,-5.06542e-17,10.0515,-0.0649551,-1.47274,-0.000470965,10.6547,0.210702,-1.28167,-0.207701,0.267399,-0.597352,-0.0750693
0.016,-0.42366,10.8406,-0.311394,-1.39091,-0.42366,10.8406,-0.311394,-1.39091,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00307663,10.6752,0.210122,-1.28072,-0.426737,0.165359,-0.521516,-0.110197
0.018,-0.0255571,10.8406,-0.311397,-1.44204,-0.0255571,10.8406,-0.311397,-1.44204,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.000939614,10.6905,0.20988,-1.28055,-0.0246175,0.150081,-0.521278,-0.161499
0.02,-0.423663,10.8406,-0.311401,-1.40796,-0.423663,10.8406,-0.311401,-1.40796,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00254945,10.7017,0.209528,-1.28054,-0.426212,0.138851,-0.520929,-0.127418
0.022,-0.241047,10.8406,-0.311404,-1.40795,-0.241047,10.8406,-0.311404,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00275081,10.71,0.209277,-1.28053,-0.243798,0.130565,-0.520681,-0.127421
0.024,-0.0255608,10.9493,-0.404959,-1.45911,-0.0255608,10.9493,-0.404959,-1.45911,4.857e-18,10.0515,-0.0650023,-1.47286,-0.00158313,10.9551,0.215407,-1.28047,-0.0239776,-0.00582506,-0.620366,-0.178644
0.026,-0.423666,10.7591,-0.23615,-1.37387,-0.423666,10.7591,-0.23615,-1.37387,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00201915,10.6582,0.207654,-1.28048,-0.425686,0.100955,-0.443804,-0.0933857
0.028,-0.0255631,10.8406,-0.311414,-1.35682,-0.0255631,10.8406,-0.311414,-1.35682,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00199176,10.6779,0.208051,-1.2804,-0.0235714,0.16265,-0.519464,-0.076418
0.03,-0.423669,10.7321,-0.217866,-1.44207,-0.423669,10.7321,-0.217866,-1.44207,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00173403,10.9266,0.202113,-1.28039,-0.425403,-0.194512,-0.419979,-0.161674
0.032,-0.0255655,10.922,-0.38668,-1.40795,-0.0255655,10.922,-0.38668,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00214837,10.6353,0.209941,-1.28035,-0.0234171,0.286771,-0.596621,-0.127605
0.034,0.00730442,10.8408,-0.311377,-1.35676,0.00730442,10.8408,-0.311377,-1.35676,4.86243e-18,10.0516,-0.0649095,-1.47277,-0.00628625,10.9046,0.203776,-1.28148,0.0135907,-0.0638319,-0.515153,-0.0752854
0.036,-0.606289,10.9492,-0.404931,-1.44204,-0.606289,10.9492,-0.404931,-1.44204,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00296222,10.6158,0.211183,-1.28044,-0.603327,0.333367,-0.616114,-0.1616
0.038,-0.0255688,10.8677,-0.329674,-1.40795,-0.0255688,10.8677,-0.329674,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00273966,10.6464,0.210645,-1.28038,-0.0228291,0.221324,-0.540319,-0.127575
0.04,-0.208187,10.7591,-0.236173,-1.40795,-0.208187,10.7591,-0.236173,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00248809,10.6692,0.210235,-1.28035,-0.205699,0.0899776,-0.446408,-0.127606
0.042,-0.208188,10.9492,-0.404941,-1.40795,-0.208188,10.9492,-0.404941,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00222495,10.686,0.209921,-1.28034,-0.205963,0.263193,-0.614862,-0.127615
0.044,0.00729894,10.7593,-0.236181,-1.40801,0.00729894,10.7593,-0.236181,-1.40801,4.86244e-18,10.0516,-0.0649567,-1.47288,-0.00615663,11.1363,0.209735,-1.28021,0.0134556,-0.37693,-0.445916,-0.127793
0.046,-0.390807,10.9494,-0.217892,-1.35676,-0.390807,10.9494,-0.217892,-1.35676,4.86243e-18,10.0516,-0.0649095,-1.47277,0.00228623,10.8255,0.203218,-1.28156,-0.393093,0.123866,-0.42111,-0.0751944
0.048,-0.423679,10.8677,-0.480211,-1.44204,-0.423679,10.8677,-0.480211,-1.44204,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00317567,10.559,0.210568,-1.28062,-0.426854,0.308764,-0.690779,-0.161417
0.05,-0.241063,10.7592,-0.236144,-1.40798,-0.241063,10.7592,-0.236144,-1.40798,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00382777,10.8476,0.203789,-1.28054,-0.244891,-0.0883198,-0.439933,-0.12744
0.052,0.189911,10.9492,-0.404957,-1.40795,0.189911,10.9492,-0.404957,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00426346,10.5748,0.211372,-1.28033,0.194175,0.374358,-0.616329,-0.127621
0.054,-0.390811,10.9764,-0.236196,-1.40795,-0.390811,10.9764,-0.236196,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00117571,10.6156,0.210793,-1.28033,-0.389635,0.360727,-0.446989,-0.127615
0.056,-0.423683,10.8949,-0.311459,-1.40795,-0.423683,10.8949,-0.311459,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00295983,10.6462,0.210186,-1.28045,-0.426643,0.248745,-0.521645,-0.127501
0.058,-0.241068,10.7863,-0.404967,-1.40795,-0.241068,10.7863,-0.404967,-1.40795,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00350792,10.6689,0.209748,-1.28053,-0.244576,0.117427,-0.614715,-0.127421
0.06,-0.241069,10.7592,-0.23616,-1.40797,-0.241069,10.7592,-0.23616,-1.40797,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00391094,10.927,0.203196,-1.28051,-0.24498,-0.167765,-0.439356,-0.12746
0.062,-0.24107,10.8407,-0.311423,-1.40797,-0.24107,10.8407,-0.311423,-1.40797,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00402513,10.8779,0.204381,-1.2805,-0.245095,-0.0371927,-0.515804,-0.127476
0.064,-0.0255838,10.9493,-0.217874,-1.35673,-0.0255838,10.9493,-0.217874,-1.35673,-5.0654e-17,10.0515,-0.0648625,-1.47274,0.000330494,10.5971,0.19945,-1.28164,-0.0259143,0.352172,-0.417324,-0.0750823
0.066,-0.423689,10.6507,-0.293185,-1.44206,-0.423689,10.6507,-0.293185,-1.44206,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00355884,10.8756,0.207634,-1.28063,-0.427248,-0.224901,-0.500819,-0.161428
0.068,-0.0255861,10.8136,-0.48029,-1.40797,-0.0255861,10.8136,-0.48029,-1.40797,4.857e-18,10.0515,-0.0650023,-1.47286,-0.00102961,10.8388,0.220312,-1.28054,-0.0245565,-0.0252032,-0.700602,-0.127432
0.07,-0.208204,10.9222,-0.236176,-1.40797,-0.208204,10.9222,-0.236176,-1.40797,4.85715e-18,10.0515,-0.0649097,-1.47286,-0.0015193,10.8115,0.205301,-1.28039,-0.206685,0.110691,-0.441477,-0.127584
0.072,-0.423693,10.8407,-0.498541,-1.40797,-0.423693,10.8407,-0.498541,-1.40797,4.857e-18,10.0515,-0.0650023,-1.47286,0.00192482,10.791,0.218385,-1.28051,-0.425618,0.0497519,-0.716926,-0.127463
0.074,-0.0255896,10.9492,-0.254473,-1.40794,-0.0255896,10.9492,-0.254473,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00181277,10.5355,0.210094,-1.28044,-0.0237768,0.413759,-0.464567,-0.127501
0.076,-0.208207,10.8678,-0.329736,-1.40794,-0.208207,10.8678,-0.329736,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00213857,10.5857,0.209921,-1.28043,-0.206069,0.282102,-0.539658,-0.127513
0.078,-0.208209,10.7593,-0.236189,-1.40797,-0.208209,10.7593,-0.236189,-1.40797,4.85715e-18,10.0515,-0.0649097,-1.47286,-0.00209419,10.8678,0.203532,-1.28037,-0.206114,-0.108494,-0.439721,-0.127604
0.08,-0.423697,10.9492,-0.217901,-1.40794,-0.423697,10.9492,-0.217901,-1.40794,-5.06593e-17,10.0515,-0.0648626,-1.47283,0.00236969,10.5891,0.198507,-1.28038,-0.426067,0.360094,-0.416408,-0.127567
0.082,-0.0255942,10.5422,-0.386762,-1.35678,-0.0255942,10.5422,-0.386762,-1.35678,4.86773e-18,10.0517,-0.0649565,-1.4728,-0.00122036,11.0826,0.213336,-1.28169,-0.0243738,-0.540367,-0.600099,-0.075091
0.084,-0.4237,11.0036,-0.311504,-1.39081,-0.4237,11.0036,-0.311504,-1.39081,-5.06542e-17,10.0515,-0.0649551,-1.47274,0.00270319,10.5293,0.212272,-1.282,-0.426403,0.474307,-0.523776,-0.108812
0.086,-0.241084,10.8407,-0.311462,-1.44206,-0.241084,10.8407,-0.311462,-1.44206,4.85715e-18,10.0515,-0.0649097,-1.47286,0.00304824,10.8245,0.205138,-1.28083,-0.244133,0.0162608,-0.5166,-0.161232
0.088,-0.241086,10.9492,-0.405016,-1.40794,-0.241086,10.9492,-0.405016,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00297558,10.5585,0.212113,-1.28068,-0.244061,0.390702,-0.617128,-0.127256
0.09,-0.0255991,10.8678,-0.142749,-1.40794,-0.0255991,10.8678,-0.142749,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00128891,10.6032,0.211459,-1.28051,-0.0243102,0.264546,-0.354208,-0.127434
0.092,-0.208217,10.8678,-0.480282,-1.40794,-0.208217,10.8678,-0.480282,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.0019779,10.6369,0.210952,-1.2804,-0.206239,0.230874,-0.691234,-0.127542
0.094,-0.208218,10.7593,-0.423317,-1.40797,-0.208218,10.7593,-0.423317,-1.40797,4.857e-18,10.0515,-0.0650023,-1.47286,-0.00258925,10.9048,0.216688,-1.28038,-0.205629,-0.145558,-0.640006,-0.12759
0.096,0.00726863,10.8406,-0.161004,-1.40794,0.00726863,10.8406,-0.161004,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00674396,10.6171,0.208936,-1.28021,0.0140126,0.223525,-0.36994,-0.127728
0.098,-0.390837,10.8406,-0.311527,-1.40794,-0.390837,10.8406,-0.311527,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00103976,10.6473,0.208818,-1.28034,-0.391877,0.193384,-0.520345,-0.127595
0.1,-0.423709,10.8406,-0.311531,-1.40794,-0.423709,10.8406,-0.311531,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,0.00199419,10.6697,0.208739,-1.28044,-0.425703,0.170964,-0.52027,-0.127499
0.102,-0.241093,10.8406,-0.311534,-1.40794,-0.241093,10.8406,-0.311534,-1.40794,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.00157033,10.6863,0.208857,-1.28041,-0.239523,0.154312,-0.520391,-0.127531
0.104,-0.025607,10.8408,-0.311491,-1.35675,-0.025607,10.8408,-0.311491,-1.35675,4.86243e-18,10.0516,-0.0649095,-1.47277,-0.00137833,10.9383,0.202806,-1.28162,-0.0242286,-0.0974859,-0.514297,-0.0751299
0.106,-0.208225,10.8407,-0.311495,-1.44205,-0.208225,10.8407,-0.311495,-1.44205,4.85715e-18,10.0515,-0.0649097,-1.47286,-0.00143946,10.8865,0.204206,-1.28047,-0.206785,-0.0457969,-0.515701,-0.161579
0.108,-0.423714,10.8408,-0.311498,-1.35674,-0.423714,10.8408,-0.311498,-1.35674,4.86243e-18,10.0516,-0.0649095,-1.47277,0.0029283,10.8472,0.205192,-1.28171,-0.426642,-0.0063326,-0.516689,-0.0750358
0.11,-0.0256104,10.8406,-0.311547,-1.44202,-0.0256104,10.8406,-0.311547,-1.44202,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.000885929,10.5756,0.212227,-1.28057,-0.0247245,0.26504,-0.523774,-0.161458
0.112,0.0072595,10.7321,-0.218,-1.45918,0.0072595,10.7321,-0.218,-1.45918,6.0363e-17,10.0515,-0.0649098,-1.47294,-0.00548993,10.8614,0.205263,-1.27896,0.0127494,-0.129389,-0.423262,-0.180222
0.114,-0.390846,11.0307,-0.480318,-1.37385,-0.390846,11.0307,-0.480318,-1.37385,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.002025,10.5843,0.212313,-1.28001,-0.388821,0.446439,-0.692631,-0.0938317
0.116,-0.20823,10.7593,-0.423353,-1.40796,-0.20823,10.7593,-0.423353,-1.40796,4.857e-18,10.0515,-0.0650023,-1.47286,-0.00196783,10.8666,0.217645,-1.2802,-0.206262,-0.107356,-0.640998,-0.127758
0.118,-0.423719,10.8408,-0.348096,-1.35674,-0.423719,10.8408,-0.348096,-1.35674,4.86229e-18,10.0516,-0.0650021,-1.47277,0.00249128,10.832,0.215494,-1.28172,-0.42621,0.00883264,-0.563591,-0.0750258
0.12,-0.0256159,10.8407,-0.161043,-1.44202,-0.0256159,10.8407,-0.161043,-1.44202,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.000829416,10.564,0.207837,-1.28064,-0.0247865,0.27666,-0.36888,-0.161386
0.122,-0.208234,10.8407,-0.311567,-1.40793,-0.208234,10.8407,-0.311567,-1.40793,4.8517e-18,10.0515,-0.0649553,-1.47283,-0.000913682,10.6074,0.208141,-1.28054,-0.20732,0.233225,-0.519707,-0.127397
