0.002,0.31625,11.6465,0.0461412,-1.57416,0.21143,11.6264,-0.00956739,-1.56989,6.13343e-17,10.0673,-0.0715345,-1.48044,-0.00290861,10.7756,0.203833,-1.28911,0.214338,0.850808,-0.2134,-0.280783
0.004,-0.0637971,11.2436,0.259558,-1.54503,-0.0818541,11.6736,0.214953,-1.57413,5.81791e-18,10.0672,-0.0714875,-1.48042,0.00141964,10.5313,0.197566,-1.28914,-0.0832738,1.14222,0.0173863,-0.284995
0.006,-0.0995966,11.4618,0.0200306,-1.56219,-0.0966679,11.0536,0.0907459,-1.54506,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00191342,10.8299,0.205074,-1.28921,-0.0985813,0.22372,-0.114328,-0.255848
0.008,-0.0810177,11.8937,0.250803,-1.61321,0.0830202,11.5431,0.0952908,-1.6134,5.81789e-18,10.0672,-0.0715338,-1.48053,0.00192869,10.8098,0.204556,-1.28793,0.0810915,0.733329,-0.109265,-0.325474
0.01,-0.31625,11.1627,0.131175,-1.52162,-0.296505,12.0024,0.344306,-1.52791,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00624041,10.7949,0.204108,-1.28912,-0.302746,1.20753,0.140198,-0.238788
0.012,-0.124387,11.4138,0.0447883,-1.59902,-0.349121,10.9727,-0.0375901,-1.55571,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00676851,10.7838,0.203814,-1.2893,-0.35589,0.18886,-0.241404,-0.266411
0.014,0.216695,11.6061,0.182079,-1.5633,0.489205,11.4953,0.120048,-1.59902,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00275025,10.7757,0.203787,-1.2893,0.486454,0.719555,-0.0837394,-0.309717
0.016,0.00904625,11.3447,0.0866,-1.58983,-0.148538,11.6061,0.182078,-1.61443,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00207948,10.7698,0.203764,-1.28928,-0.150618,0.836312,-0.0216856,-0.32515
0.018,0.651904,11.3435,0.0387882,-1.5851,0.440022,11.4531,-0.00694998,-1.5558,5.81253e-18,10.0672,-0.0715792,-1.4805,-0.00293089,10.5275,0.210041,-1.28792,0.442953,0.925623,-0.216991,-0.26788
0.02,-0.160407,11.3478,0.302686,-1.58874,0.0711828,11.2621,0.30115,-1.5851,5.81269e-18,10.0672,-0.0714868,-1.4805,0.000467721,10.5842,0.196142,-1.28769,0.0707151,0.677897,0.105007,-0.297409
0.022,0.164188,11.6162,-0.0286686,-1.54995,0.0222097,11.2394,0.0586134,-1.53755,6.13343e-17,10.0673,-0.0715345,-1.48044,0.000637296,10.8713,0.204082,-1.28892,0.0215724,0.368112,-0.145469,-0.248628
0.024,-0.437665,11.5506,0.257793,-1.57476,-0.266787,11.6977,0.0465909,-1.58404,6.13343e-17,10.0673,-0.0715345,-1.48044,0.00482965,10.8404,0.2038,-1.28922,-0.271617,0.857229,-0.157209,-0.294823
